,budget,model,correct,wrong,total,n_pref_input,n_pref_output,theta_size,theta_additivity,n_items,n_test_subsets,n_tiers,alpha,p
42,3,CARD,23,11,40,6,50,9,2,5,10,12,0.1,0.1
43,3,CLF_UNION,22,16,44,6,44,9,2,5,10,12,0.1,0.1
44,3,ORD-UNION,1,0,1,6,1,9,2,5,10,12,0.1,0.1
45,4,CARD,20,18,40,10,49,9,2,5,10,12,0.1,0.1
46,4,CLF_UNION,27,13,42,10,43,9,2,5,10,12,0.1,0.1
47,4,ORD-UNION,0,0,0,10,1,9,2,5,10,12,0.1,0.1
48,4,CARD,22,11,34,10,56,9,2,5,10,12,0.1,0.1
49,4,CLF_UNION,29,12,43,10,43,9,2,5,10,12,0.1,0.1
50,4,ORD-UNION,3,0,3,10,3,9,2,5,10,12,0.1,0.1
51,4,CARD,25,11,38,10,52,9,2,5,10,12,0.1,0.1
52,4,CLF_UNION,29,12,43,10,43,9,2,5,10,12,0.1,0.1
53,4,ORD-UNION,0,0,0,10,0,9,2,5,10,12,0.1,0.1
54,4,CARD,31,4,38,10,52,9,2,5,10,12,0.1,0.1
55,4,CLF_UNION,34,4,41,10,41,9,2,5,10,12,0.1,0.1
56,4,ORD-UNION,1,0,1,10,1,9,2,5,10,12,0.1,0.1
57,4,CARD,30,6,38,10,51,9,2,5,10,12,0.1,0.1
58,4,CLF_UNION,34,3,39,10,40,9,2,5,10,12,0.1,0.1
59,4,ORD-UNION,2,0,2,10,3,9,2,5,10,12,0.1,0.1
60,5,CARD,30,12,44,15,46,9,2,5,10,12,0.1,0.1
61,5,CLF_UNION,29,14,45,15,45,9,2,5,10,12,0.1,0.1
62,5,ORD-UNION,2,0,2,15,2,9,2,5,10,12,0.1,0.1
63,5,CARD,32,4,38,15,51,9,2,5,10,12,0.1,0.1
64,5,CLF_UNION,41,1,43,15,44,9,2,5,10,12,0.1,0.1
65,5,ORD-UNION,1,0,1,15,2,9,2,5,10,12,0.1,0.1
66,5,CARD,27,11,42,15,47,9,2,5,10,12,0.1,0.1
67,5,CLF_UNION,30,10,44,15,45,9,2,5,10,12,0.1,0.1
68,5,ORD-UNION,3,0,3,15,4,9,2,5,10,12,0.1,0.1
69,5,CARD,30,6,41,15,46,9,2,5,10,12,0.1,0.1
70,5,CLF_UNION,34,2,41,15,44,9,2,5,10,12,0.1,0.1
71,5,ORD-UNION,1,0,1,15,4,9,2,5,10,12,0.1,0.1
72,5,CARD,32,4,39,15,50,9,2,5,10,12,0.1,0.1
73,5,CLF_UNION,38,3,44,15,45,9,2,5,10,12,0.1,0.1
74,5,ORD-UNION,2,0,2,15,3,9,2,5,10,12,0.1,0.1
75,6,CARD,37,1,39,21,51,9,2,5,10,12,0.1,0.1
76,6,CLF_UNION,41,2,44,21,44,9,2,5,10,12,0.1,0.1
77,6,ORD-UNION,4,0,4,21,4,9,2,5,10,12,0.1,0.1
78,6,CARD,30,9,41,21,49,9,2,5,10,12,0.1,0.1
79,6,CLF_UNION,32,10,43,21,43,9,2,5,10,12,0.1,0.1
80,6,ORD-UNION,1,0,1,21,1,9,2,5,10,12,0.1,0.1
81,6,CARD,37,1,41,21,48,9,2,5,10,12,0.1,0.1
82,6,CLF_UNION,38,1,42,21,43,9,2,5,10,12,0.1,0.1
83,6,ORD-UNION,3,0,3,21,4,9,2,5,10,12,0.1,0.1
84,6,CARD,28,13,42,21,48,9,2,5,10,12,0.1,0.1
85,6,CLF_UNION,34,10,45,21,45,9,2,5,10,12,0.1,0.1
86,6,ORD-UNION,2,0,2,21,2,9,2,5,10,12,0.1,0.1
87,6,CARD,24,13,40,21,49,9,2,5,10,12,0.1,0.1
88,6,CLF_UNION,27,10,39,21,40,9,2,5,10,12,0.1,0.1
89,6,ORD-UNION,0,0,0,21,1,9,2,5,10,12,0.1,0.1
90,7,CARD,27,8,42,27,45,9,2,5,10,12,0.1,0.1
91,7,CLF_UNION,32,3,42,27,45,9,2,5,10,12,0.1,0.1
92,7,ORD-UNION,3,0,3,27,6,9,2,5,10,12,0.1,0.1
93,7,CARD,33,6,42,27,47,9,2,5,10,12,0.1,0.1
94,7,CLF_UNION,37,4,44,27,45,9,2,5,10,12,0.1,0.1
95,7,ORD-UNION,4,0,4,27,5,9,2,5,10,12,0.1,0.1
96,7,CARD,23,15,43,27,46,9,2,5,10,12,0.1,0.1
97,7,CLF_UNION,33,6,44,27,44,9,2,5,10,12,0.1,0.1
98,7,ORD-UNION,5,0,5,27,6,9,2,5,10,12,0.1,0.1
99,7,CARD,30,8,40,27,47,9,2,5,10,12,0.1,0.1
100,7,CLF_UNION,29,10,42,27,45,9,2,5,10,12,0.1,0.1
101,7,ORD-UNION,1,0,1,27,4,9,2,5,10,12,0.1,0.1
102,7,CARD,32,12,45,27,45,9,2,5,10,12,0.1,0.1
103,7,CLF_UNION,30,14,45,27,45,9,2,5,10,12,0.1,0.1
104,7,ORD-UNION,3,1,4,27,4,9,2,5,10,12,0.1,0.1
105,8,CARD,35,0,38,35,49,9,2,5,10,12,0.1,0.1
106,8,CLF_UNION,36,2,42,35,45,9,2,5,10,12,0.1,0.1
107,8,ORD-UNION,3,0,3,35,6,9,2,5,10,12,0.1,0.1
108,8,CARD,28,9,38,35,49,9,2,5,10,12,0.1,0.1
109,8,CLF_UNION,28,10,42,35,45,9,2,5,10,12,0.1,0.1
110,8,ORD-UNION,2,2,4,35,7,9,2,5,10,12,0.1,0.1
111,8,CARD,35,1,38,35,50,9,2,5,10,12,0.1,0.1
112,8,CLF_UNION,36,3,43,35,45,9,2,5,10,12,0.1,0.1
113,8,ORD-UNION,5,0,5,35,7,9,2,5,10,12,0.1,0.1
114,8,CARD,35,1,40,35,49,9,2,5,10,12,0.1,0.1
115,8,CLF_UNION,38,1,44,35,45,9,2,5,10,12,0.1,0.1
116,8,ORD-UNION,7,0,7,35,8,9,2,5,10,12,0.1,0.1
117,8,CARD,38,2,42,35,47,9,2,5,10,12,0.1,0.1
118,8,CLF_UNION,42,0,44,35,45,9,2,5,10,12,0.1,0.1
119,8,ORD-UNION,8,0,8,35,9,9,2,5,10,12,0.1,0.1
120,9,CARD,35,5,41,43,49,9,2,5,10,12,0.1,0.1
121,9,CLF_UNION,42,2,45,43,45,9,2,5,10,12,0.1,0.1
122,9,ORD-UNION,6,0,6,43,6,9,2,5,10,12,0.1,0.1
123,9,CARD,29,9,41,43,48,9,2,5,10,12,0.1,0.1
124,9,CLF_UNION,30,10,44,43,45,9,2,5,10,12,0.1,0.1
125,9,ORD-UNION,4,4,8,43,9,9,2,5,10,12,0.1,0.1
126,9,CARD,32,3,37,43,50,9,2,5,10,12,0.1,0.1
127,9,CLF_UNION,37,2,42,43,45,9,2,5,10,12,0.1,0.1
128,9,ORD-UNION,11,0,11,43,14,9,2,5,10,12,0.1,0.1
129,9,CARD,30,1,33,43,52,9,2,5,10,12,0.1,0.1
130,9,CLF_UNION,36,1,40,43,45,9,2,5,10,12,0.1,0.1
131,9,ORD-UNION,6,0,6,43,11,9,2,5,10,12,0.1,0.1
132,9,CARD,36,1,39,43,49,9,2,5,10,12,0.1,0.1
133,9,CLF_UNION,38,2,43,43,45,9,2,5,10,12,0.1,0.1
134,9,ORD-UNION,5,0,5,43,7,9,2,5,10,12,0.1,0.1
135,10,CARD,22,12,38,52,47,9,2,5,10,12,0.1,0.1
136,10,CLF_UNION,25,11,40,52,45,9,2,5,10,12,0.1,0.1
137,10,ORD-UNION,3,2,6,52,11,9,2,5,10,12,0.1,0.1
138,10,CARD,32,3,37,52,47,9,2,5,10,12,0.1,0.1
139,10,CLF_UNION,36,1,39,52,44,9,2,5,10,12,0.1,0.1
140,10,ORD-UNION,7,0,7,52,13,9,2,5,10,12,0.1,0.1
141,10,CARD,25,5,33,52,47,9,2,5,10,12,0.1,0.1
142,10,CLF_UNION,29,3,35,52,45,9,2,5,10,12,0.1,0.1
143,10,ORD-UNION,3,0,3,52,13,9,2,5,10,12,0.1,0.1
144,10,CARD,34,1,40,52,49,9,2,5,10,12,0.1,0.1
145,10,CLF_UNION,39,0,41,52,42,9,2,5,10,12,0.1,0.1
146,10,ORD-UNION,7,0,7,52,8,9,2,5,10,12,0.1,0.1
147,10,CARD,33,5,41,52,48,9,2,5,10,12,0.1,0.1
148,10,CLF_UNION,39,2,44,52,45,9,2,5,10,12,0.1,0.1
149,10,ORD-UNION,6,0,6,52,7,9,2,5,10,12,0.1,0.1
150,11,CARD,27,11,40,62,47,9,2,5,10,12,0.1,0.1
151,11,CLF_UNION,30,10,42,62,45,9,2,5,10,12,0.1,0.1
152,11,ORD-UNION,6,2,8,62,11,9,2,5,10,12,0.1,0.1
153,11,CARD,35,4,41,62,49,9,2,5,10,12,0.1,0.1
154,11,CLF_UNION,38,4,44,62,44,9,2,5,10,12,0.1,0.1
155,11,ORD-UNION,8,0,8,62,8,9,2,5,10,12,0.1,0.1
156,11,CARD,32,0,33,62,48,9,2,5,10,12,0.1,0.1
157,11,CLF_UNION,33,1,35,62,44,9,2,5,10,12,0.1,0.1
